id_image;id_product;position;cover
3001654;1106034;1;1
3001657;1109599;1;1
3001661;1112734;1;1
3001663;1113519;1;1
3001668;1117019;1;1
3001669;1117019;2;
3001673;1119400015;1;1
3001676;1119400043;1;1
3001683;1120660;1;1
3001686;1122810073;1;1
3001691;1122810711;1;1
3001693;1122813473;1;1
3001694;1122813473;2;
3001699;1122813567;1;1
3001701;1122813567;3;
3001705;1125352;1;1
3001724;1167690001;1;1
3001726;1190810026;1;1
3001734;1203020458;1;1
3001741;1203021384;1;1
3001745;1203024689;1;1
3001746;1203024689;2;
3001747;1203025110;1;1
3001756;1203026031;1;1
3001765;1203027212;1;1
3001768;1203027882;1;1
3001769;1203041122;1;1
3001780;1210590006;1;1
3001784;1225480002;1;1
3001806;19582148;1;1
3001809;19651727;1;1
3001825;1203025677;2;
3001826;1203025677;3;
3001827;1203025677;4;
3001828;1203025677;5;
3001829;1203025677;6;
3001830;1203025677;7;
3001831;1203025677;8;
3001832;1203025677;9;
3001833;1203025677;10;
3001834;1203025677;11;
3001835;1203025677;12;
3001836;1203025677;13;
3001837;1203025677;14;
3001838;1203025677;15;
3001839;1203025677;16;
3001840;1203025677;17;
3001841;1203025677;18;
3001848;1000300283;3;1
3001875;1013690120;2;1
3001917;1111731;2;
3001918;1111731;3;
3001919;1111731;4;
3001929;1203027894;2;
3001930;1203027894;3;
3001931;1203027894;4;
3001932;1203027894;5;
3001934;1013660367;8;
3001935;1013660367;9;
3001943;1013660367;3;
3001949;1013660367;4;
3001954;1013660367;2;1
3001956;1013660367;5;
3002039;1013660356;1;1
3002041;1013660356;4;
3002045;1013660356;6;
3002050;1013660356;2;
3002076;1013660356;3;
3002095;1203024862;4;1
3002127;1203025645;2;
3002128;1203025645;3;
3002129;1203025645;4;
3002130;1203025645;5;
3002131;1203025645;6;
3002132;1203025645;7;
3002133;1203025645;8;
3002134;1203025645;9;
3002135;1203025645;10;
3002136;1203025645;11;
3002137;1203025645;12;
3002138;1203025645;13;
3002139;1203025645;14;
3002140;1203025645;15;
3002200;1083080;2;
3002201;1083080;3;
3002202;1083080;4;
3002203;1083080;5;
3002204;1083080;6;
3002205;1083080;7;
3002206;1083080;8;
3002207;1083080;9;
3002208;1083080;10;
3002209;1083080;11;
3002210;1083080;12;
3002219;1109151130;2;
3002220;1109151130;3;
3002221;1109151130;4;
3002222;1109151130;5;
3002232;1203021982;2;
3002233;1203021982;3;
3002234;1203021982;4;
3002235;1203021982;5;
3002236;1203021982;6;
3002237;1203021982;7;
3002238;1203021982;8;
3002239;1203021982;9;
3002244;1043862267;6;1
3002250;1203020217;6;
3002251;1203020217;7;
3002252;1203020217;8;
3002253;1203020217;9;
3002254;1203020217;10;
3002255;1203020217;11;
3002256;1203020217;12;
3002257;1203020217;13;
3002258;1203020217;14;
3002259;1203020217;15;
3002260;1203020217;16;
3002262;1203020217;17;
3002263;1203020217;18;
3002264;1203020217;19;
3002265;1203026032;2;
3002266;1203026032;3;
3002362;1203041080;1;1
3002364;1203041080;2;
3002368;1203041080;3;
3002373;1203041080;4;
3002379;1203041080;5;
3002382;1203041080;6;
3002383;1203041080;7;
3002391;1203041080;8;
3002392;1203041080;9;
3002394;1203041080;10;
3002395;1203041080;11;
3002397;1203041080;12;
3002400;1203041080;13;
3002403;1203041080;14;
3002450;19008468;2;
3002451;19008468;3;
3002452;19008468;4;
3002453;19008468;5;
3002523;1203020293;2;1
3002552;1122810008;2;
3002553;1122810008;3;
3002560;1011520066;1;1
3002589;1203020485;2;
3002590;1203020485;3;
3002591;1162480020;2;
3002592;1162480020;3;
3002593;1162480020;4;
3002594;1162480020;5;
3002595;1162480020;6;
3002596;1162480020;7;
3002597;1162480020;8;
3002598;1162480020;9;
3002599;1162480020;10;
3002600;1162480020;11;
3002601;1162480020;12;
3002647;1750413595;2;1
3002746;1001451110;2;
3002747;1001451110;3;
3002756;1203020119;6;1
3002758;1203020129;2;
3002759;1203020129;3;
3002760;1203020129;4;
3002761;1203020129;5;
3002762;1203020129;6;
3002763;1203020129;7;
3002769;1203021814;2;
3002770;1203021814;3;
3002771;1203021814;4;
3002772;1203021814;5;
3002773;1203021814;6;
3002774;1203021814;7;
3002789;1040630046;2;
3002790;1040630046;3;
3002792;1203027095;2;1
3002814;1203024527;2;
3002815;1203024527;3;
3002816;1203024527;4;
3002817;1203024527;5;
3002818;1203024527;6;
3002819;1203024527;7;
3002820;1203024527;8;
3002868;1200900037;2;
3002903;1203026021;2;
3002904;1203026021;3;
3002909;1203027546;2;
3002910;1203027546;3;
3002911;1203027546;4;
3002912;1203027563;2;
3002913;1203027563;3;
3002914;1203027563;4;
3002917;1001300983;3;1
3003043;1017800027;2;
3003044;1017800027;3;
3003045;1017800027;4;
3003046;1017800027;5;
3003055;1203025099;2;1
3003065;1203026216;6;1
3003091;1203027675;2;
3003092;1203027142;2;
3003100;1798182913;2;1
3003279;1105490006;2;
3003280;1105490001;2;
3003281;1122811005;2;
3003282;1122811005;3;
3003285;1119754;1;1
3003295;1097368;2;
3003300;1097368;3;
3003318;1046827;2;1
3003325;1046827;3;
3003326;1046827;4;
3003383;1113640132;3;1
3003386;1169380030;2;
3003387;1169380030;3;
3003388;1169380030;4;
3003389;1169380030;5;
3003390;1169380050;2;1
3003398;1169380055;1;1
3003408;1203024416;2;
3003409;1203024416;3;
3003410;1203024416;4;
3003411;1203024416;5;
3003412;1203024416;6;
3003413;1203024416;7;
3003459;1113640121;2;
3003461;1113640121;4;
3003462;1203027597;2;
3003463;1203027597;3;
3003468;1203024722;5;1
3003469;1203024729;2;
3003470;1203024729;3;
3003471;1203024729;4;
3003472;1203024729;5;
3003473;1203024729;6;
3003474;1203024729;7;
3003475;1203024729;8;
3003476;1203024729;9;
3003477;1203024729;10;
3003486;1203024111;2;
3003487;1203024111;3;
3003488;1203024111;4;
3003489;1203024111;5;
3003490;1203024111;6;
3003491;1203024111;7;
3003495;1198800165;3;
3003501;1022660012;2;
3003502;1022660012;3;
3003503;1022660012;4;
3003504;1022660012;5;
3003512;1113640035;3;1
3003532;1163960248;2;
3003533;1163960248;3;
3003534;1163960248;4;
3003535;1163960248;5;
3003536;1163960248;6;
3003537;1163960248;7;
3003538;1163960248;8;
3003539;1163960248;9;
3003540;1163960248;10;
3003541;1163960248;11;
3003542;1163960248;12;
3003543;1163960248;13;
3003544;1163960248;14;
3003545;1163960248;15;
3003546;1163960248;16;
3003548;1203024335;1;1
3003560;1203024024;2;
3003561;1203024024;3;
3003562;1203024024;4;
3003563;1203024024;5;
3003564;1203024024;6;
3003565;1203024024;7;
3003566;1203024024;8;
3003567;1203024024;9;
3003568;1203024024;10;
3003569;1203024024;11;
3003576;1010031604;2;1
3003583;1010000346;4;1
3003588;1002830260;3;1
3003590;1028880017;3;1
3003591;1028880017;4;
3003597;1203027165;2;
3003600;1223650015;3;
3003601;1223650015;4;
3003602;1223650015;5;
3003603;1223650015;6;
3003604;1223650015;7;
3003605;1223650015;8;
3003610;1142680009;2;
3003611;1142680009;3;
3003612;1142680009;4;
3003613;1142680009;5;
3003614;1142680009;6;
3003615;1142605050;2;
3003616;1142605050;3;
3003617;1142605050;4;
3003618;1142605050;5;
3003633;1130720100;2;1
3003692;1139010193;2;
3003693;1139010193;3;
3003694;1139010193;4;
3003695;1139010193;5;
3003696;1139010193;6;
3003697;1139010193;7;
3003698;1139010193;8;
3003699;1139010193;9;
3003700;1139010193;10;
3003701;1139010193;11;
3003702;1139010193;12;
3003703;1139010193;13;
3003704;1139010193;14;
3003705;1139010193;15;
3003736;1153460160;1;1
3003746;1153460096;2;1
3003803;1113812;3;1
3003836;1798570406;2;1
3004011;1000351474;1;1
3004012;1000351474;2;
3004025;1098622;2;
3004026;1098622;3;
3004027;1098622;4;
3004028;1098622;5;
3004029;1098622;6;
3004037;1000351475;6;1
3004038;1000351475;7;
3004040;1000351475;9;
3004041;1000351475;10;
3004042;1000300305;2;
3004043;1000300305;3;
3004044;1000300305;4;
3004045;1000300305;5;
3004046;1001451004;2;
3004051;1001451004;7;
3004057;1001451020;3;
3004059;1001451020;5;
3004061;1001450031;2;
3004062;1001450031;3;
3004104;1203022452;4;1
3004105;1000300580;2;
3004106;1000300580;3;
3004122;1010014430;5;1
3004128;1010033820;1;1
3004131;1011520023;2;
3004132;1011520023;3;
3004133;1150550020;4;
3004134;1150550020;5;
3004135;1150550020;6;
3004136;1150550020;7;
3004137;1150550020;8;
3004138;1150550020;9;
3004139;1150550020;10;
3004140;1150550020;11;
3004141;1150550020;12;
3004268;1113600148;2;
3004269;1113600148;3;
3004273;1203026652;3;1
3004277;1100471;5;1
3004282;1120654;2;
3004283;1120654;3;
3004294;1100688;3;1
3004299;1100856;2;
3004300;1100856;3;
3004301;1100856;4;
3004304;1100867;5;1
3004308;1000300127;3;
3004309;1000300127;4;
3004310;1000300127;5;
3004311;1000300127;6;
3004312;1000300127;7;
3004313;1000300127;8;
3004315;1203022450;3;1
3004316;1203025311;2;
3004317;1203025311;3;
3004318;1203025311;4;
3004319;1203025311;5;
3004320;1203025311;6;
3004321;1101774;2;
3004322;1101774;3;
3004324;1101776;3;1
3004346;1000599;2;1
3004348;1002788;2;1
3004350;1005259;1;1
3004351;1005260;2;1
3004352;1005267;2;1
3004353;1005270;2;1
3004355;1002317;2;1
3004357;1006040;1;1
3004359;1007335;2;1
3004361;1009033;2;1
3004362;1009706;2;1
3004363;1019458;2;1
3004364;1030784;1;1
3004366;1030784;3;
3004367;1030784;4;
3004368;19001133;1;1
3004370;1038720011;2;1
3004372;1077877;2;1
3004373;1001407661;1;1
3004374;1001407661;2;
3004376;1001407661;3;
3004377;1001450055;2;1
3004378;1001450056;2;1
3004380;1001490004;1;1
3004382;1001490006;2;1
3004383;1001490012;2;1
3004387;1001451036;2;1
3004388;1001451036;3;
3004389;1001451079;2;
3004390;1001451079;3;1
3004391;1001450162;4;
3004392;1001450167;2;1
3004393;1001450167;3;
3004394;1001450167;4;
3004395;1001450167;5;
3004396;1001450167;6;
3004397;1001450167;7;
3004398;1001450167;8;
3004399;1001450167;9;
3004400;1001450167;10;
3004401;1001450168;6;1
3004402;1001451004;10;1
3004403;1001451008;2;1
3004407;1001451010;2;1
3004408;1001451020;6;1
3004409;1001450138;2;1
3004414;1001451027;1;
3004415;1001451027;2;
3004416;1001451027;3;
3004417;1001451027;4;
3004418;1001451027;5;
3004419;1001451027;6;
3004420;1001451027;7;1
3004422;1001451030;1;1
3004423;1001451030;2;
3004424;1001451030;3;
3004425;1001451030;4;
3004426;1001450092;5;
3004427;1001407218;2;1
3004429;1001450268;2;1
3004430;1001450015;2;1
3005080;1109101054;1;1
3005135;1158750013;1;1
3005210;19008475;1;1
3006337;1203024317;1;
3006566;1203025091;6;
3007010;1203025566;18;
3007983;1001450900;2;1
3007984;1001451017;1;1
3007985;1001451017;2;
3007986;1001451017;3;
3007987;1001451017;4;
3007988;1001451017;5;
3007989;1001451034;2;1
3007991;1105790004;1;1
3007992;1203024314;4;1
3007993;19019371;1;1
3007994;1130097;2;1
3008000;1137555;2;1
3008007;19019491;1;1
3008008;19019748;1;1
3008009;1203027298;2;1
3008010;1205800015;4;1
3008011;1203020544;2;1
3008012;1203090004;4;1
3008013;1203090004;5;
3008016;1205800002;2;
3008017;1205800002;3;
3008018;1205800002;4;1
3008019;1203027883;2;1
3008026;1203027473;2;1
3008027;1203027473;3;
3008028;1200900038;3;1
3008029;1200900074;3;1
3008031;1203020456;2;1
3008035;19008275;5;1
3008036;1206490001;5;1
3008042;1215800005;7;1
3008043;1215800005;8;
3008044;1215800005;9;
3008045;1215800005;10;
3008046;1215800005;11;
3008047;1203020547;3;1
3008048;1200900032;3;1
3008049;1200900029;3;1
3008050;1200900016;3;1
3008051;1203090003;4;1
3008052;1203090003;5;
3008053;1203020545;3;1
3008054;1200900028;3;1
3008055;1200900022;4;1
3008056;1200900022;5;
3008057;1200900014;3;1
3008058;1200900013;3;1
3008060;1200500026;1;1
3008062;1200500026;2;
3008064;1200500026;3;
3008065;1200500026;4;
3008066;1203025091;8;1
3008067;1128707;4;1
3008068;1128705;4;1
3008069;1098874;2;1
3008070;1098874;3;
3008071;1098868;1;1
3008080;1203024317;2;
3008081;1203024317;3;1
3008082;1019563;2;1
3008083;1019599;2;1
3008084;1016730;2;1
3008085;1061354;2;1
3008086;1200990014;2;1
3008090;1203096273;5;1
3008091;1203027637;2;1
3008092;1203027291;2;1
3008093;1203027183;2;1
3008094;1203025162;2;1
3008096;1203024939;1;1
3008098;1203024939;2;
3008099;1203025159;2;1
3008101;1203020463;2;1
3008102;1203024334;2;1
3008103;1203020445;6;1
3008104;1200500013;4;1
3008105;19972252;2;1
3008106;1138467;2;1
3008107;1132444;4;
3008108;1132444;5;
3008114;1119510;3;
3008115;1119510;4;
3008118;1113622;2;1
3008125;1071322;3;1
3008126;1071322;4;
3008127;1071060;2;1
3008130;1104202;3;1
3008131;1104199;3;1
3008135;1099259;7;
3008138;1099255;3;1
3008139;19681095;2;1
3008140;19563917;2;1
3008141;1210590005;2;1
3008142;1210590004;2;1
3008143;1210500003;2;1
3008145;1203020465;2;1
3008146;1203020464;2;1
3008147;1203020457;2;1
3008148;1203020455;2;1
3008150;1200900090;2;1
3008151;1200500017;2;1
3008152;1174590001;2;1
3008153;1135210080;2;1
3008154;1135210078;2;1
3008155;1119792;2;1
3008157;1104564;4;1
3008158;1104564;5;
3008159;1104564;6;
3008160;1075050;2;1
3008161;1075050;3;
3008162;1075050;4;
3008163;1075050;5;
3008164;1075050;6;
3008165;1075050;7;
3008166;1019601;2;1
3008167;1019601;3;
3008168;1135243;2;1
3008169;1016015407;4;1
3008170;1016015407;5;
3008171;1204600008;1;1
3008173;1068388;3;1
3008174;1200900076;3;1
3008175;1194000020;2;1
3008177;1205700051;2;1
3008178;1203027295;2;1
3008179;1203027294;2;1
3008180;1203025163;2;1
3008181;1203024321;2;1
3008182;1203020462;2;1
3008183;1203020460;2;1
3008184;1203020459;2;1
3008185;1197480565;2;1
3008186;1115347;2;1
3008187;1115347;3;
3008188;1110920;2;1
3008189;1087597;2;1
3008190;1036010729;2;1
3008191;1203027245;2;1
3008192;1203027120;2;1
3008193;1203024686;2;1
3008194;1128620;2;1
3008196;1207500005;2;1
3008197;1207500005;3;
3008198;1205700068;2;1
3008199;1203025198;2;1
3008200;1203025161;2;1
3008201;1203024685;2;1
3008202;1203024682;2;1
3008203;1203024332;2;1
3008204;1203024330;2;1
3008205;1203023727;2;1
3008206;1203020529;2;1
3008207;1203020528;2;1
3008208;1203020527;2;1
3008210;1200500044;2;1
3008211;1200500044;3;
3008212;1200500044;4;
3008213;1180101021;2;1
3008214;1180100010;2;1
3008215;1171990028;1;1
3008218;1135210077;2;1
3008219;19883131;2;1
3008228;1125622;2;1
3008229;1125621;2;1
3008231;1203024319;2;1
3008233;1203023719;1;1
3008236;1133731;2;1
3008237;1133731;3;
3008238;1133731;4;
3008239;1133731;5;
3008240;1133731;6;
3008241;1133731;7;
3008242;1133731;8;
3008243;1099565;1;1
3008244;1099565;2;
3008245;1099565;3;
3008246;1099565;4;
3008247;1125743;2;1
3008248;1118513;2;1
3008249;1115495;3;1
3008250;1115495;4;
3008251;1118512;2;1
3008252;1118512;3;
3008255;1200500214;2;
3008257;1200500214;3;
3008258;1200500214;4;
3008260;1200500212;2;
3008263;1200500212;4;
3008264;1200500212;5;
3008265;1029090748;2;1
3008266;1097368;4;
3008268;1097368;1;1
3008269;1087556;1;1
3008270;1087556;4;
3008271;1122810071;2;1
3008272;1122810071;3;
3008274;19141051;4;1
3008275;1171400001;4;1
3008276;1205800013;1;1
3008279;1205800017;2;
3008280;1205800017;1;1
3008281;1205800017;3;
3008282;1122810052;1;1
3008284;1105110006;3;1
3008290;1115580;2;1
3008293;1096107;2;1
3008294;1080687;2;1
3008295;1068387;3;1
3008297;1036010840;2;1
3008298;1036010725;2;1
3008299;1036010012;2;1
3008300;1034413866;2;1
3008301;19002102;2;1
3008302;19002021;2;1
3008303;1203027921;6;1
3008304;1203027921;7;
3008305;1203027921;8;
3008306;1203027921;9;
3008307;1203027574;2;1
3008308;1106650524;2;1
3008310;1014440196;2;1
3008311;1014440035;2;1
3008312;1106650580;2;1
3008313;1153460184;2;1
3008314;1106650005;2;1
3008315;1014441801;2;1
3008316;1153460001;2;1
3008317;1153460060;2;1
3008318;1203024490;2;1
3008321;1203024488;2;1
3008322;1203020522;2;1
3008323;1107350210;2;1
3008324;1203020067;2;1
3008325;1108654;2;1
3008326;1014713051;1;1
3008328;1153460120;2;1
3008329;1203024324;2;1
3008330;1750444819;2;1
3008331;1011290011;1;1
3008333;1030090048;2;1
3008335;1100690;2;1
3008337;1107290001;2;1
3008338;1203026531;2;1
3008339;1203026532;2;1
3008342;1214260072;2;1
3008343;1105790003;2;1
3008344;1203025259;2;1
3008347;1203025260;2;1
3008348;1108653;2;1
3008349;1100691;2;1
3008350;1025811568;2;1
3008351;1014441709;2;1
3008352;1014441709;3;
3008353;1029010105;2;1
3008354;1223600004;1;1
3008355;1205300018;2;1
3008356;1203097110;2;1
3008357;1203094708;2;1
3008358;1203094704;2;1
3008359;1203094702;2;1
3008360;1203094615;2;1
3008363;1203094601;6;1
3008364;1203027877;2;1
3008365;1203027735;5;1
3008366;1203027635;4;1
3008367;1203027638;1;1
3008368;1203027633;4;1
3008369;1203027607;2;1
3008371;1203027579;8;1
3008372;1203027540;3;1
3008373;1203027538;2;1
3008374;1203027534;4;1
3008375;1203027527;3;1
3008376;1203027474;6;1
3008377;1203027415;2;1
3008378;1203027410;2;1
3008382;1203027305;6;1
3008383;1203027136;6;1
3008384;1203027130;2;1
3008385;1203026995;2;1
3008386;1203026963;2;1
3008388;1203026955;2;1
3008389;1203026693;2;1
3008390;1203026692;2;1
3008391;1203026691;2;1
3008392;1203026464;4;1
3008393;1203026199;2;1
3008394;1203025843;2;1
3008395;1203025794;2;1
3008397;1203025241;2;1
3008398;1203025164;2;1
3008399;1203027516;1;1
3008404;1203024977;2;1
3008405;1203024932;2;1
3008407;1203024883;2;1
3008408;1203024577;2;1
3008409;1203024555;2;1
3008410;1203024473;2;1
3008411;1203024164;2;1
3008413;1203023773;4;1
3008414;1203023769;2;1
3008415;1203023752;2;1
3008416;1203023715;2;1
3008418;1203023508;2;1
3008419;1203023425;2;1
3008420;19032105;2;1
3008421;1108807;2;1
3008422;1139010133;2;1
3008424;1013690098;28;1
3008425;19006645;2;1
3008426;1126724;2;1
3008428;1052944;1;1
3008429;1203026011;2;1
3008430;1010025028;5;1
3008431;1030091659;2;1
3008432;1122813433;2;1
3008433;1010028321;4;1
3008434;1203024695;3;1
3008435;1128917006;5;1
3008436;1128917006;6;
3008437;1128917006;7;
3008438;1023350540;1;1
3008441;1171990020;2;1
3008442;1210660001;2;1
3008443;1055590;2;1
3008444;1139310041;2;1
3008445;1113213;2;1
3008446;1146690001;3;1
3008447;1218300018;4;1
3008449;1108363;7;1
3008450;1203097046;7;1
3008451;1203097046;8;
3008452;1203097046;9;
3008453;1203097046;10;
3008454;1120200070;2;1
3008455;1105994;12;1
3008456;1010099026;2;1
3008458;1098393;4;1
3008459;1203025062;2;1
3008460;1203022790;2;1
3008461;1000301403;8;
3008462;1000300183;2;1
3008463;1082121;2;1
3008464;1203021940;2;1
3008465;1074629;2;1
3008466;1203024408;2;1
3008467;1108552079;2;1
3008469;1100426;2;1
3008470;1018084;2;1
3008471;1016810;2;1
3008472;1912804016;2;1
3008476;1042410214;2;1
3008477;1042410185;2;1
3008478;1042416006;2;1
3008479;1000300140;1;1
3008480;1203021952;2;1
3008481;1203024186;2;1
3008482;1201300036;2;1
3008483;1203020072;2;1
3008484;1150550025;6;1
3008485;1150550010;2;1
3008486;1150550010;3;
3008487;1150550010;4;
3008488;1057641;2;1
3008489;1139010187;2;1
3008491;1097832;4;1
3008492;1097832;5;
3008493;1100263;2;
3008494;1100263;3;1
3008495;1120200041;2;1
3008496;1124590002;3;1
3008498;1203027134;2;1
3008499;1108937;4;1
3008500;1078859;2;1
3008501;1099777;2;1
3008502;1010096600;2;1
3008503;1032710004;2;1
3008504;1000351516;2;1
3008505;1203024677;2;1
3008506;1203023234;2;1
3008507;1119813103;2;1
3008508;1042418430;2;1
3008509;1022660010;2;1
3008510;1010033004;2;1
3008514;1002830014;17;1
3008515;1098419;5;1
3008516;1126826;3;1
3008517;1126826;4;
3008518;1043201022;2;1
3008519;1100790008;2;1
3008520;1203024370;2;1
3008521;1114748;12;1
3008522;1120659;2;1
3008523;1109587;2;1
3008524;1014440402;6;1
3008525;1200900018;2;1
3008530;1100445;2;1
3008531;1255290012;2;1
3008532;1100432;2;1
3008533;1077091;2;1
3008534;1029039;3;
3008535;1029039;2;1
3008536;1000351492;2;1
3008537;1000351270;2;1
3008538;1203020874;2;1
3008539;1571805040;2;1
3008540;1125800003;2;1
3008541;1037940145;2;1
3008542;1129917;2;1
3008543;1114772;2;1
3008544;1100010004;2;1
3008545;1033040500;2;1
3008546;1033040200;2;1
3008547;1142610050;2;1
3008548;1142602050;6;1
3008549;1043250010;5;1
3008550;1043250010;6;
3008551;1002830542;2;1
3008552;1002830248;2;1
3008553;1010033806;2;1
3008554;1002830254;2;1
3008555;1010060609;2;1
3008556;1010060609;3;
3008557;1223650003;2;1
3008558;1203026325;2;1
3008559;1203024083;2;1
3008560;1203024099;2;1
3008561;1113640123;2;1
3008562;1203025701;2;1
3008564;1203020079;2;1
3008566;1042415060;2;1
3008567;1203025506;2;1
3008568;1203025566;19;1
3008569;1203023663;2;1
3008570;1124590012;2;1
3008571;1985800003;2;1
3008572;1119951;5;1
3008574;1203023994;2;1
3008575;1203025803;2;1
3008576;1203023990;2;1
3008577;1203023978;2;1
3008578;1203020843;2;1
3008579;1017800043;2;1
3008580;1017800026;2;1
3008581;1017800031;2;1
3008582;1203027290;2;1
3008583;1203027166;3;1
3008584;1203027143;2;1
3008585;1203027141;2;1
3008586;1203026600;2;1
3008587;1203026444;2;1
3008588;1203026442;2;1
3008589;1203026030;2;1
3008590;1203026026;2;1
3008591;1203026012;2;1
3008592;1203026010;3;1
3008594;1203025261;2;1
3008595;1203025184;2;1
3008596;1203026443;2;1
3008597;1203025182;2;1
3008598;1203025165;2;1
3008599;1203024982;1;1
3008601;1203024881;2;1
3008603;1203024499;2;1
3008604;1203024405;5;1
3008605;1203024374;2;1
3008606;1203020693;4;1
3008607;1203020358;2;1
3008608;1203020316;2;1
3008609;19002927;2;1
3008615;1203021387;2;1
3008616;1108267;1;1
3008617;1108267;2;
3008621;19651723;2;1
3008622;19541074;2;1
3008623;19431029;2;1
3008624;19382748;2;1
3008626;1132710411;1;1
3008628;1132710411;2;
3008629;1132710411;3;
3008631;19009554;2;1
3008632;1132710411;4;
3008633;1203750001;2;1
3008635;1009610140;2;1
3008636;1203022483;2;1
3008637;1000300655;2;1
3008638;1000300655;3;
3008639;1051373;4;1
3008640;1014490018;2;1
3008641;1011510103;9;1
3008642;1033047095;8;1
3008643;1142616250;5;1
3008644;1203022494;2;1
3008645;1042780001;2;1
3008646;1163961026;2;1
3008647;1113640211;2;1
3008648;1113640010;4;1
3008649;1113640102;2;1
3008650;1113600168;9;1
3008651;1113640105;2;1
3008652;1113600171;2;1
3008653;1113640107;2;1
3008654;1113640108;2;1
3008655;1113600184;2;1
3008656;1113640121;5;1
3008658;1193300022;1;1
3008660;1003780819;5;
3008661;1003780819;6;1
3008662;1037630883;2;1
3008664;1136050;2;1
3008666;1203024713;2;1
3008667;1203024092;5;1
3008668;19004423;4;1
3008669;1193390009;2;1
3008670;1203095833;2;1
3008671;1010096610;2;1
3008673;1934800003;2;1
3008674;1203094709;1;1
3008675;1203094707;1;1
3008676;1203094706;1;1
3008677;1203094705;1;1
3008678;1203025117;6;1
3008681;1203094701;1;1
3008700;1014441764;2;1
3008701;1014441534;2;1
3008702;1750455522;2;1
3008703;1203024118;1;1
3008704;1127441055;2;1
3008706;1127441053;2;1
3008707;1127401054;2;1
3008708;1017800070;3;1
3008709;1017800065;3;1
3008714;1141479;2;1
3008715;1138468;2;1
3008716;1137504;2;1
3008717;1136047;2;1
3008720;1125862;2;1
3008721;1125861;28;1
3008722;1124103;4;1
3008723;1115781;2;1
3008724;1115777;2;1
3008725;1110910;6;1
3008726;1106037;1;1
3008727;1017800049;4;1
3008728;1106035;2;1
3008729;1100615;2;1
3008730;1100608;2;1
3008731;1100479;2;1
3008732;1100606;2;1
3008733;1100478;2;1
3008735;1099218;2;1
3008736;1203027364;1;1
3008741;1203027363;1;1
3008742;1750433595;2;1
3008744;1014441560;2;1
3008746;1006150327;2;
3008747;1006150327;3;1
3008748;1203020188;2;1
3008749;1203180079;2;1
3008750;1039730002;2;1
3008751;1203180007;2;1
3008752;1203180003;2;1
3008754;1203041080;15;
3008755;1203041080;16;
3008757;1203041080;17;
3008758;1203041080;18;
3008759;1203041080;19;
3008760;1203041080;20;
3008761;1203041080;21;
3008762;1203041080;22;
3008764;1203041080;23;
3008765;1203041080;24;
3008766;1203041080;25;
3008767;1203041080;26;
3008768;1203041080;27;
3008769;1203041080;28;
3008770;1203041080;29;
3008771;1203041080;30;
3008772;1203041080;31;
3008773;1203041080;32;
3008774;1203041080;33;
3008775;1203041080;34;
3008776;1203041080;35;
3008777;1203041080;36;
3008779;1203041080;37;
3008783;1203041080;38;
3008784;1203041080;39;
3008785;19333816;10;1
3008786;1203024929;1;1
3008787;1203024929;2;
3008788;1098595;2;1
3008790;1203090020;1;1
3008791;1203027485;1;1
3008796;1203027821;1;1
3008797;1203027819;1;1
3008798;1203027311;1;1
3008799;1203027310;1;1
3008800;1203026964;1;1
3008801;1203026961;1;1
3008804;1750590312;2;1
3008805;1036933345;12;1
3008806;19976184;1;1
3008807;1122983;2;1
3008808;1122971;2;1
3008809;1203097198;2;1
3008810;1203041139;2;1
3008811;1203041139;3;
3008812;1203041139;4;
3008813;1203041139;5;
3008814;1203041139;6;
3008815;1203041139;7;
3008816;1122724;5;1
3008817;1122724;6;
3008818;1101801;2;1
3008819;1100800;2;1
3008822;1203026651;2;1
3008825;1203026506;2;1
3008827;1203025541;2;1
3008828;1203025540;2;1
3008831;1203025113;2;1
3008832;1203025112;2;1
3008833;1203025111;2;1
3008834;1203024420;2;1
3008835;1203024213;2;1
3008837;1203022861;2;1
3008838;1203027016;2;1
3008839;1203026459;2;1
3008840;1001301101;2;1
3008841;1127401035;3;1
3008844;1129978;2;1
3008846;1110407;2;1
3008847;1110407;3;
3008848;1106061;2;1
3008849;1106061;3;
3008852;1098614;2;1
3008853;1200880024;4;
3008854;1200880024;5;1
3008855;1200880003;5;1
3008856;1200880003;6;
3008857;1148010051;2;1
3008858;1118340814;2;1
3008859;1118310901;2;1
3008860;1021040847;2;1
3008861;1021040838;2;1
3008862;1012300550;2;1
3008863;1011520044;2;1
3008865;1000301269;2;1
3008866;1107989;2;1
3008870;1203020356;3;1
3008872;1136046;2;1
3008874;1127583;3;1
3008875;1126400;4;1
3008876;1125350;2;1
3008877;1111535;2;1
3008878;1106133;2;1
3008879;1106118;2;1
3008880;1004440505;2;1
3008881;1004440503;2;1
3008882;1000300468;2;1
3008883;1101960118;2;1
3008884;1122720;2;1
3008885;1122720;3;
3008886;1122720;4;
3008887;1122720;5;
3008890;1203020521;2;1
3008891;1203020099;3;1
3008892;1203020098;2;1
3008894;1203041148;2;1
3008896;1203026743;2;1
3008897;1203026735;2;1
3008898;1203026575;2;1
3008901;1203026460;2;1
3008902;1203026366;2;1
3008903;1203024095;3;1
3008904;1203024023;2;1
3008906;1203023986;3;1
3008907;1203023823;2;1
3008908;1203023128;2;1
3008909;1203023114;2;1
3008910;1203023000;2;1
3008915;1203023177;2;1
3008918;1129337;2;1
